f1_small,f1_large,gap,cost,cached,doc_id,dataset,split,tokens,pages,ocr_conf,low_conf_ratio,ocr_std,ocr_stage,blur_score,image_contrast,skew_angle,estimated_dpi,is_grayscale,short_token_ratio,inv_chars_per_word,word_height_cv,crowded_line_frac,line_density,section_count,label_diversity,label_entropy,item_density,aspect_ratio
0.4000000000000001,0.6666666666666665,0.26666666666666644,0.015992,False,08fe4888-65a4-3254-b5d2-dad9186a9694,deepform,train,343,1,90.87,0.046,14.2,0,3236.8,0.2362,-1.0,239.9,False,0.12244897959183673,0.20271867612293143,0.2515336217985085,0.8235294117647058,30.0,0.0,0.0,0.0,0.14868804664723032,0.7727272727272727
1.0,1.0,0.0,0.015234000000000001,False,ef640e66-1f79-701f-61d7-e968acb9e3fc,deepform,train,289,1,93.01,0.017,8.9,0,2764.9,0.1918,-1.0,310.6,False,0.03460207612456748,0.19126406353408337,0.14466457802919708,0.6666666666666666,21.808268968650612,0.0,0.0,0.0,0.16608996539792387,1.2947058823529412
1.0,0.8000000000000002,-0.19999999999999984,0.018297,False,a5a37afc-bbf5-db26-bd19-a71fee1ae67a,deepform,train,393,1,86.27,0.094,18.4,0,3584.1,0.1979,-1.0,239.9,False,0.05597964376590331,0.20133196721311475,0.1782554673645663,0.6511627906976745,25.294117647058822,0.0,0.0,0.0,0.10941475826972011,0.7727272727272727
1.0,0.8000000000000002,-0.19999999999999984,0.019346000000000002,False,23be2cf1-1313-58c9-6660-56cd0bd9d642,deepform,train,444,1,88.45,0.059,14.5,0,3837.1,0.2033,-1.0,239.9,False,0.0472972972972973,0.20913801224682052,0.18763246395651997,0.7045454545454546,25.88235294117647,0.0,0.0,0.0,0.0990990990990991,0.7727272727272727
1.0,1.0,0.0,0.018864,False,ff9c72fa-8267-5701-5492-e8cbf336e101,deepform,train,463,1,89.14,0.058,16.3,0,3935.0,0.2381,-1.0,310.6,False,0.08423326133909287,0.18990976210008204,0.16179923120636094,0.7741935483870968,28.16901408450704,0.0,0.0,0.0,0.13390928725701945,1.2947058823529412
1.0,0.6,-0.4,0.015681,False,73badb45-b62c-0c2e-1a2f-4b5fb4fda5b9,deepform,train,281,1,66.99,0.338,34.1,0,432.9,0.1589,1.0,620.2,False,0.09252669039145907,0.18462549277266754,0.17121785090729855,0.8666666666666667,6.825938566552901,0.0,0.0,0.0,0.10676156583629894,0.7728151925443995
0.8000000000000002,0.8000000000000002,0.0,0.01801,False,8e9ae894-95ce-2b46-58c4-bd4748bd8e60,deepform,train,363,1,89.31,0.061,15.6,0,409.1,0.2152,1.0,802.5,False,0.06060606060606061,0.1813186813186813,0.17485029302312757,0.78,8.791981712678037,0.0,0.0,0.0,0.13774104683195593,1.2939704209328782
0.8000000000000002,0.8000000000000002,0.0,0.02005,False,32e61a67-b489-82da-c166-fbfe368ab13d,deepform,train,463,1,59.52,0.449,34.3,0,598.8,0.1358,-1.0,802.5,False,0.08423326133909287,0.19084913437757625,0.28740846679233206,0.9090909090909091,5.802707930367505,0.0,0.0,0.0,0.07127429805615551,1.2939704209328782
0.4000000000000001,0.20000000000000004,-0.20000000000000004,0.017145,False,4e67c7e4-158a-f474-70f5-929f7b07293d,deepform,train,346,1,58.47,0.47,36.2,0,904.7,0.2065,-1.0,800.9,False,0.11849710982658959,0.1677169171110034,0.29067322234487275,0.8378378378378378,6.518675123326286,0.0,0.0,0.0,0.1069364161849711,1.2888283378746594
0.0,0.0,0.0,0.01007,False,c8b0e250-164b-cfd5-0f75-ba1d6f04805a,deepform,train,163,1,85.74,0.12,24.1,0,193.0,0.1599,1.0,802.5,False,0.15337423312883436,0.18671248568155785,0.43080863753679927,0.6296296296296297,4.74767012484614,0.0,0.0,0.0,0.1656441717791411,1.2939704209328782
